NewName,Author,Family,Order,Class,Phylum,Taxonomy,OrigName,LifeForm,Region,PresentStatus,FirstRecord,FirstRecord_orig,DataQuality,Source,Harvest Point,Region2
Andropogon bicornis,,Poaceae,,,Tracheophyta,TPL,Andropogon bicornis,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Atriplex maximowicziana,,Amaranthaceae,,,Tracheophyta,TPL,Atriplex maximowicziana,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Breynia disticha,,Phyllanthaceae,,,Tracheophyta,TPL,Breynia disticha cv. ?Roseo-picta?,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Buchnera pusilla,,Orobanchaceae,,,Tracheophyta,TPL,Buchnera pusilla,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Calliandra surinamensis,,Leguminosae,,,Tracheophyta,TPL,Calliandra surinamensis,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Calopogonium galactioides,,Leguminosae,,,Tracheophyta,TPL,Calopogonium galactioides,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Capsicum annuum,,Solanaceae,,,Tracheophyta,TPL,Capsicum annuum,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Casuarina cunninghamiana,,Casuarinaceae,,,Tracheophyta,TPL,Casuarina cunninghamiana x glauca,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Cereus uruguayanus,,Cactaceae,,,Tracheophyta,TPL,Cereus uruguayanus,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Chrysophyllum oliviforme,,Sapotaceae,,,Tracheophyta,TPL,Chrysophyllum oliviforme,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Clerodendrum speciosissimum,,Lamiaceae,,,Tracheophyta,TPL,Clerodendrum buchananii var. fallax,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Collomia linearis,,Polemoniaceae,,,Tracheophyta,TPL,Collomia linearis,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Diodella apiculata,,Rubiaceae,,,Tracheophyta,TPL,Diodia apiculata,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus crebra,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus crebra,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus deglupta,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus deglupta,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus pilularis,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus pilularis,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Flemingia strobilifera,,Leguminosae,,,Tracheophyta,TPL,Flemingia strobilifera,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Frangula californica,,Rhamnaceae,,,Tracheophyta,TPL,Frangula californica var. californica,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Gamochaeta simplicicaulis,,Compositae,,,Tracheophyta,TPL,Gamochaeta simplicicaulis,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Haematoxylum campechianum,,Leguminosae,,,Tracheophyta,TPL,Haematoxylum campechianum,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Ilex aquifolium,,Aquifoliaceae,,,Tracheophyta,TPL,Ilex aquifolium,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Jasminum fluminense,,Oleaceae,,,Tracheophyta,TPL,Jasminum fluminense,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Lemna obscura,,Araceae,,,Tracheophyta,TPL,Lemna obscura,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Lindernia antipoda,,Linderniaceae,,,Tracheophyta,TPL,Bonnaya antipoda,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Lophostemon confertus,,Myrtaceae,,,Tracheophyta,TPL,Lophostemon confertus,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Najas guadalupensis,,Hydrocharitaceae,,,Tracheophyta,TPL,Najas guadalupensis,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Opuntia cochenillifera,,Cactaceae,,,Tracheophyta,TPL,Opuntia cochenillifera,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Paspalum mandiocanum,,Poaceae,,,Tracheophyta,TPL,Paspalum mandiocanum var. mandiocanum,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Rapistrum rugosum,,Brassicaceae,,,Tracheophyta,TPL,Rapistrum rugosum,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Sida ciliaris,,Malvaceae,,,Tracheophyta,TPL,Sida ciliaris,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Strobilanthes reptans,,Acanthaceae,,,Tracheophyta,TPL,Strobilanthes reptans,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Stylosanthes viscosa,,Leguminosae,,,Tracheophyta,TPL,Stylosanthes viscosa,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Tibouchina herbacea,,Melastomataceae,,,Tracheophyta,TPL,Tibouchina herbacea,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Verbena rigida,,Verbenaceae,,,Tracheophyta,TPL,Verbena rigida,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Veronica peregrina,,Plantaginaceae,,,Tracheophyta,TPL,Veronica peregrina subsp. xalapensis,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Vicia villosa,,Leguminosae,,,Tracheophyta,TPL,Vicia villosa,Vascular plants,Hawaiian Islands,,1987,1987,,Me,Complete Compiled Publication,Pacific Islands
Acanthocereus tetragonus,,Cactaceae,,,Tracheophyta,TPL,Acanthocereus tetragonus,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Agave sisalana,,Asparagaceae,,,Tracheophyta,TPL,Agave sisalana,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Artabotrys hexapetalus,,Annonaceae,,,Tracheophyta,TPL,Artabotrys hexapetalus,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Begonia cucullata,,Begoniaceae,,,Tracheophyta,TPL,Begonia cucullata,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Buddleja madagascariensis,,Scrophulariaceae,,,Tracheophyta,TPL,Buddleja madagascariensis,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Citharexylum spinosum,,Verbenaceae,,,Tracheophyta,TPL,Citharexylum spinosum,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Eragrostis patula,,Poaceae,,,Tracheophyta,TPL,Eragrostis tenuifolia,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Gonocarpus chinensis,,Haloragaceae,,,Tracheophyta,TPL,Gonocarpus chinensis subsp. verrucosus,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Harrisia bonplandii,,Cactaceae,,,Tracheophyta,TPL,Harrisia bonplandii,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Hyptis capitata,,Lamiaceae,,,Tracheophyta,TPL,Hyptis capitata,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Molineria capitulata,,Hypoxidaceae,,,Tracheophyta,TPL,Molineria capitulata,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Philodendron hederaceum,,Araceae,,,Tracheophyta,TPL,Philodendron scandens,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Rubus niveus,,Rosaceae,,,Tracheophyta,TPL,Rubus niveus,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Selenicereus macdonaldiae,,Cactaceae,,,Tracheophyta,TPL,Selenicereus macdonaldiae,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Senecio madagascariensis,,Compositae,,,Tracheophyta,TPL,Senecio madagascariensis,Vascular plants,Hawaiian Islands,,1988,1988,,Me,Complete Compiled Publication,Pacific Islands
Adenanthera pavonina,,Leguminosae,,,Tracheophyta,TPL,Adenanthera pavonina,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Centratherum punctatum,,Compositae,,,Tracheophyta,TPL,Centratherum punctatum subsp. punctatum,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Cortaderia jubata,,Poaceae,,,Tracheophyta,TPL,Cortaderia jubata,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Cortaderia selloana,,Poaceae,,,Tracheophyta,TPL,Cortaderia selloana,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Cuscuta campestris,,Convolvulaceae,,,Tracheophyta,TPL,Cuscuta campestris,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Dracaena trifasciata,,,,,Tracheophyta,TPL,Dracaena trifasciata,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Eragrostis curvula,,Poaceae,,,Tracheophyta,TPL,Eragrostis curvula,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Eragrostis parviflora,,Poaceae,,,Tracheophyta,TPL,Eragrostis parviflora,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Hibiscus macrophyllus,,Malvaceae,,,Tracheophyta,TPL,Hibiscus macrophyllus,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Jacaranda mimosifolia,,Bignoniaceae,,,Tracheophyta,TPL,Jacaranda mimosifolia,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Leptospermum morrisonii,,Myrtaceae,,,Tracheophyta,TPL,Leptospermum morrisonii,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Leptospermum petersonii,,Myrtaceae,,,Tracheophyta,TPL,Leptospermum petersonii,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Nymphaea capensis,,Nymphaeaceae,,,Tracheophyta,TPL,Nymphaea capensis,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Ruellia devosiana,,Acanthaceae,,,Tracheophyta,TPL,Ruellia devosiana,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Senna multijuga,,Leguminosae,,,Tracheophyta,TPL,Senna multijuga var. multijuga,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Torilis arvensis,,Apiaceae,,,Tracheophyta,TPL,Torilis arvensis,Vascular plants,Hawaiian Islands,,1989,1989,,Me,Complete Compiled Publication,Pacific Islands
Anethum graveolens,,Apiaceae,,,Tracheophyta,TPL,Anethum graveolens,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Atriplex canescens,,Amaranthaceae,,,Tracheophyta,TPL,Atriplex canescens,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Bischofia javanica,,Phyllanthaceae,,,Tracheophyta,TPL,Bischofia javanica,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Blechum pyramidatum,,Acanthaceae,,,Tracheophyta,TPL,Ruellia blechum,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Cestrum aurantiacum,,Solanaceae,,,Tracheophyta,TPL,Cestrum aurantiacum,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Condea verticillata,,,,,Tracheophyta,TPL,Condea verticillata,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Corymbia gummifera,,Myrtaceae,,,Tracheophyta,TPL,Corymbia gummifera,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Datura metel,,Solanaceae,,,Tracheophyta,TPL,Datura metel,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Desmodium heterophyllum,,Leguminosae,,,Tracheophyta,TPL,Desmodium heterophyllum,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus albens,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus albens,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus amygdalina,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus amygdalina,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus cladocalyx,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus cladocalyx,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus cornuta,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus cornuta,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus deanei,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus deanei,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus globulus,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus globulus subsp. globulus,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus globulus,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus globulus subsp. maidenii,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus marginata,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus marginata,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus paniculata,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus paniculata,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Eucalyptus viminalis,,Myrtaceae,,,Tracheophyta,TPL,Eucalyptus viminalis subsp. viminalis,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Festuca arundinacea,,Poaceae,,,Tracheophyta,TPL,Lolium arundinaceum,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Heliconia stricta,,Heliconiaceae,,,Tracheophyta,TPL,Heliconia stricta,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Lupinus arboreus,,Leguminosae,,,Tracheophyta,TPL,Lupinus arboreus,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Melastoma sanguineum,,Melastomataceae,,,Tracheophyta,TPL,Melastoma sanguineum,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Mitracarpus hirtus,,Rubiaceae,,,Tracheophyta,TPL,Mitracarpus hirtus,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Ochna serrulata,,Ochnaceae,,,Tracheophyta,TPL,Ochna serrulata,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Pachyrhizus erosus,,Leguminosae,,,Tracheophyta,TPL,Pachyrhizus erosus,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Peperomia pellucida,,Piperaceae,,,Tracheophyta,TPL,Peperomia pellucida,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Phoenix intermedia,,Arecaceae,,,Tracheophyta,TPL,Phoenix hybrid,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Richardia scabra,,Rubiaceae,,,Tracheophyta,TPL,Richardia scabra,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Roystonea regia,,Arecaceae,,,Tracheophyta,TPL,Roystonea regia,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Sanchezia speciosa,,Acanthaceae,,,Tracheophyta,TPL,Sanchezia speciosa,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Schinus molle,,Anacardiaceae,,,Tracheophyta,TPL,Schinus molle,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Solanum nigrescens,,Solanaceae,,,Tracheophyta,TPL,Solanum nigrescens,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Spermacoce alata,,Rubiaceae,,,Tracheophyta,TPL,Spermacoce latifolia,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Spermacoce prostrata,,Rubiaceae,,,Tracheophyta,TPL,Spermacoce prostrata,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Trifolium incarnatum,,Leguminosae,,,Tracheophyta,TPL,Trifolium incarnatum var. incarnatum,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Verbena bonariensis,,Verbenaceae,,,Tracheophyta,TPL,Verbena bonariensis,Vascular plants,Hawaiian Islands,,1990,1990,,Me,Complete Compiled Publication,Pacific Islands
Alstonia macrophylla,,Apocynaceae,,,Tracheophyta,TPL,Alstonia macrophylla,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Blutaparon vermiculare,,Amaranthaceae,,,Tracheophyta,TPL,Blutaparon vermiculare,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Ehretia microphylla,,Boraginaceae,,,Tracheophyta,TPL,Ehretia microphylla,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Eleocharis schaffneri,,Cyperaceae,,,Tracheophyta,TPL,Eleocharis schaffneri,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Eriobotrya japonica,,Rosaceae,,,Tracheophyta,TPL,Eriobotrya japonica,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Passiflora maliformis,,Passifloraceae,,,Tracheophyta,TPL,Passiflora maliformis,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Platycerium bifurcatum,,Polypodiaceae,,,Tracheophyta,TPL,Platycerium bifurcatum,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Pyracantha crenatoserrata,,Rosaceae,,,Tracheophyta,TPL,Pyracantha crenatoserrata,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Vernicia montana,,Euphorbiaceae,,,Tracheophyta,TPL,Aleurites montana,Vascular plants,Hawaiian Islands,,1991,1991,,Me,Complete Compiled Publication,Pacific Islands
Carex inversa,,Cyperaceae,,,Tracheophyta,TPL,Carex inversa,Vascular plants,Hawaiian Islands,,1992,1992,,Me,Complete Compiled Publication,Pacific Islands
Cenchrus tribuloides,,Poaceae,,,Tracheophyta,TPL,Cenchrus tribuloides,Vascular plants,Hawaiian Islands,,1992,1992,,Me,Complete Compiled Publication,Pacific Islands
Dietes iridioides,,Iridaceae,,,Tracheophyta,TPL,Dietes iridioides,Vascular plants,Hawaiian Islands,,1992,1992,,Me,Complete Compiled Publication,Pacific Islands
